Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,DistrictSize,PriceOneRoom,PriceOneRoomByDistrict,RoomSquare,Floor_cat,Floor_cat_qcut,HouseFloor_cat
11695,52,1.0,38.68342188273736,40.79847240545674,1.0,8,17.0,2018,0.371148999,1,1,34,7065,1,750.0,2,5,1,119472.14641360658,143,119472.14641360658,97309.45887854553,38.68342188273736,2,2,2
1674,999,2.0,74.34467216472493,41.04413234014029,5.0,42,48.0,2016,0.0,1,1,7,1660,39,1786.0,1,5,1,411691.5047664267,15,205845.75238321334,129339.26816358854,37.17233608236246,3,3,3
2682,999,2.0,54.6780138081448,35.35003852915677,7.0,4,8.0,1959,0.007658515,1,1,35,7077,56,2301.0,3,19,1,303394.09966395044,15,151697.04983197522,129339.26816358854,27.3390069040724,1,1,2
12218,999,1.0,36.05991014365614,22.61477384949952,9.0,16,16.0,1979,0.012338886,1,1,35,5776,1,2078.0,2,4,1,163882.0031222931,15,163882.0031222931,129339.26816358854,36.05991014365614,2,3,2
3049,999,3.0,78.8435919680662,48.28326261893108,10.0,9,16.0,1979,0.019508796,1,1,37,7687,11,176.0,5,5,1,389921.5998720677,15,129973.86662402256,129339.26816358854,26.281197322688737,2,2,2
13065,999,2.0,56.07125070081644,34.077837403998984,6.0,4,5.0,1954,0.161975568,1,0,31,7010,5,4508.0,3,7,1,257967.3221800619,15,128983.66109003095,129339.26816358854,28.03562535040822,1,1,1
7944,23,2.0,62.48526028490662,61.48526028490662,1.0,23,25.0,1977,0.075778755,1,1,6,1437,3,1007.7811764705882,0,2,1,166176.55791809937,565,83088.27895904968,76232.42437168532,31.24263014245331,3,3,3
1236,30,1.0,27.26486923937159,30.191526523331778,1.0,1,1.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,80575.63416537174,228,80575.63416537174,93960.73385441,27.26486923937159,1,1,1
11794,999,3.0,95.86778037176602,94.86778037176602,1.0,1,1.0,2014,0.041124634,1,1,46,9515,5,811.3621621621621,1,10,1,471527.40928129095,15,157175.80309376365,129339.26816358854,31.955926790588673,1,1,1
9920,1,3.0,86.48754985557137,85.48754985557137,1.0,10,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,248248.9355284477,652,82749.64517614924,106080.89813984977,28.829183285190457,2,3,2
15258,23,2.0,51.330209313563,50.330209313563,1.0,2,17.0,1977,0.034656082,1,1,0,168,0,1007.7811764705882,0,0,1,105059.2852248056,565,52529.6426124028,76232.42437168532,25.6651046567815,1,1,2
15310,999,2.0,55.86095235950646,34.46532651729702,8.0,3,7.0,1961,0.049863387,1,1,18,3746,9,75.0,3,1,1,383774.71564173687,15,191887.35782086843,129339.26816358854,27.93047617975323,1,1,2
11788,999,3.0,83.98293604975532,51.550942893940935,8.0,2,14.0,1989,0.0,1,1,30,5562,0,1007.7811764705882,0,5,0,253035.99253378867,15,84345.33084459622,129339.26816358854,27.99431201658511,1,1,2
15916,999,2.0,56.006781606472906,32.49207377463714,9.0,10,17.0,2006,0.0,1,1,25,5027,4,46.0,1,1,1,384475.3706609098,15,192237.6853304549,129339.26816358854,28.003390803236453,2,3,2
11800,999,2.0,41.26896291426925,25.47610903117921,7.0,9,12.0,1970,0.033493708,1,1,66,10573,1,1322.0,3,8,1,204254.12863805683,15,102127.06431902842,129339.26816358854,20.634481457134626,2,2,2
11990,999,3.0,95.82969690156024,94.82969690156024,1.0,8,17.0,1977,0.3139245519999999,1,1,22,4625,11,3855.0,2,10,1,430767.1070233459,15,143589.03567444862,129339.26816358854,31.94323230052008,2,2,2
11888,27,1.0,41.23489724260048,40.64656360618357,10.0,12,17.0,1977,0.011654127,1,1,4,915,0,1007.7811764705882,0,0,1,114306.5502058397,851,114306.5502058397,94738.78010510074,41.23489724260048,2,3,2
5028,999,3.0,71.32136262026741,46.45527583845814,10.0,4,12.0,1975,0.1363303,1,1,30,6141,10,262.0,3,6,1,395735.25315373065,15,131911.75105124354,129339.26816358854,23.773787540089135,1,1,2
14425,6,2.0,62.57637988113967,36.89627245223977,13.0,7,25.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,191145.7907022817,511,95572.89535114085,94232.67051796374,31.288189940569836,2,2,3
11743,8,3.0,64.05808660786145,43.89723656615614,6.0,5,9.0,1976,0.458174486,1,0,26,4439,1,1130.0,1,5,1,224325.7980532151,142,74775.26601773837,120139.85223371127,21.352695535953817,1,2,2
16433,999,2.0,43.954938953276425,28.822004443489085,5.0,3,5.0,1965,0.086885265,1,1,10,2277,2,1547.0,0,0,1,162119.6574951172,15,81059.8287475586,129339.26816358854,21.977469476638213,1,1,1
14118,27,1.0,54.14906790682125,54.14906790682125,0.0,9,17.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,167325.62029527454,851,167325.62029527454,94738.78010510074,54.14906790682125,2,2,2
16448,1,2.0,64.10761275681037,62.797878281434485,0.0,16,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,189422.76044784728,652,94711.38022392364,106080.89813984977,32.053806378405184,2,3,2
6299,53,1.0,38.91995218890855,21.12206298066881,8.0,2,24.0,2018,0.049637257,1,1,34,7759,0,229.0,1,3,1,167968.62867603885,174,167968.62867603885,138669.19992488436,38.91995218890855,1,1,3
3473,1,1.0,37.42581837500241,37.94438671856103,1.0,11,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,135368.92367768055,652,135368.92367768055,106080.89813984977,37.42581837500241,2,3,2
15518,999,2.0,48.32872049596113,32.98264800737285,6.0,4,9.0,1969,0.118537385,1,1,30,6207,1,1183.0,1,0,1,200019.0134814035,15,100009.50674070175,129339.26816358854,24.164360247980564,1,1,2
16452,999,2.0,36.98221062767918,21.63956185316283,6.0,6,9.0,1968,0.050272014,1,1,21,4231,14,1020.0,0,3,1,200664.90291561856,15,100332.45145780928,129339.26816358854,18.49110531383959,2,2,2
3373,45,2.0,61.23784822265034,46.23784822265034,15.0,16,22.0,1977,0.195781053,1,1,23,5212,6,1363.3778767631775,3,2,1,342533.34360191954,116,171266.67180095977,164907.84037313267,30.61892411132517,2,3,3
2089,999,1.0,38.89917561819314,22.59949930015257,8.0,14,16.0,1981,0.0,1,1,36,6714,2,2672.0,0,2,1,204576.41818137627,15,204576.41818137627,129339.26816358854,38.89917561819314,2,3,2
867,6,1.0,40.244128677716525,40.244128677716525,0.0,8,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,119262.3770490484,511,119262.3770490484,94232.67051796374,40.244128677716525,2,2,2
4768,999,4.0,82.36822422414565,57.29085952227471,7.0,3,10.0,1959,0.2001468019999999,1,1,23,3975,8,770.0,2,0,1,496995.45188558527,15,124248.86297139632,129339.26816358854,20.592056056036412,1,1,2
13383,9,1.0,38.697608818943365,22.869349335334626,12.0,22,22.0,1981,0.136244425,1,1,11,2370,0,1007.7811764705882,0,1,1,84791.06219884696,294,84791.06219884696,96749.26169070917,38.697608818943365,3,3,3
14665,8,1.0,41.29202989478887,20.675775892774343,8.0,6,16.0,1984,0.458174486,1,0,26,4439,1,1130.0,1,5,1,167585.35308891503,142,167585.35308891503,120139.85223371127,41.29202989478887,2,2,2
5743,30,1.0,35.30238045201732,34.30238045201732,1.0,1,1.0,2016,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,80536.16938169223,228,80536.16938169223,93960.73385441,35.30238045201732,1,1,1
1084,46,2.0,36.93511480160419,23.381895110749088,7.0,9,9.0,1965,0.188783766,1,1,31,6137,4,1007.7811764705882,0,1,1,194054.37926763197,119,97027.18963381599,117867.66705282767,18.467557400802097,2,2,2
11114,999,1.0,34.827112056255594,22.187511993519,5.0,2,9.0,1964,0.093442564,1,1,23,4635,5,3300.0,2,4,1,154955.8179698548,15,154955.8179698548,129339.26816358854,34.827112056255594,1,1,2
4842,999,2.0,44.40897700467538,26.716904345428524,6.0,2,5.0,1966,0.150817539,1,1,16,3433,4,2643.0,4,5,1,188350.645701868,15,94175.322850934,129339.26816358854,22.20448850233769,1,1,1
9325,27,1.0,42.166373915365845,41.166373915365845,1.0,14,17.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,106827.78180414652,851,106827.78180414652,94738.78010510074,42.166373915365845,2,3,2
8732,999,1.0,35.68470941049266,18.07132962171614,8.0,2,5.0,1962,0.020741326,1,1,24,5613,5,1340.0,2,5,1,156234.7872788913,15,156234.7872788913,129339.26816358854,35.68470941049266,1,1,1
12626,999,2.0,55.70015620445888,34.61351847185302,8.0,6,16.0,1981,0.127811589,1,1,28,7287,5,320.0,1,3,1,243738.6663881022,15,121869.3331940511,129339.26816358854,27.85007810222944,2,2,2
12364,999,2.0,63.503213439657166,33.60665218827486,12.0,6,12.0,2006,0.158249043,1,1,21,5731,0,811.3621621621621,1,0,1,260696.93887612573,15,130348.46943806286,129339.26816358854,31.751606719828583,2,2,2
1856,23,1.0,42.90168338731896,41.90168338731896,1.0,8,17.0,1977,0.075778755,1,1,6,1437,3,1007.7811764705882,0,2,1,119356.86913925424,565,119356.86913925424,76232.42437168532,42.90168338731896,2,2,2
6300,62,1.0,43.20868171510765,43.20868171510765,0.0,12,17.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,111912.3930399036,247,111912.3930399036,102579.53665948348,43.20868171510765,2,3,2
9516,8,3.0,74.33681435745468,44.30641534233916,8.0,4,14.0,2009,0.458174486,1,0,26,4439,1,1130.0,1,5,1,286488.1747090934,142,95496.05823636446,120139.85223371127,24.77893811915156,1,1,2
9752,62,1.0,44.58521327203032,43.58521327203032,1.0,7,17.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,120247.39052294818,247,120247.39052294818,102579.53665948348,44.58521327203032,2,2,2
1831,1,2.0,64.57154470482998,63.571544704829975,1.0,16,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,163498.9086544998,652,81749.4543272499,106080.89813984977,32.28577235241499,2,3,2
5662,999,3.0,69.25043438508207,51.16566335172466,6.0,5,5.0,1937,0.16909109,1,1,19,3856,10,1010.7083333333334,2,5,1,86354.04181262672,15,28784.680604208905,129339.26816358854,23.083478128360692,1,2,1
12308,6,2.0,52.20965224820481,52.35714524566519,1.0,17,17.0,2016,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,145822.09803098673,511,72911.04901549337,94232.67051796374,26.104826124102406,2,3,2
6982,999,2.0,57.80323646443474,5.061445771206815,1.0,1,1.0,2017,0.069753361,1,1,53,13670,4,811.3621621621621,1,11,1,318660.43962113006,15,159330.21981056503,129339.26816358854,28.90161823221737,1,1,1
795,74,1.0,50.2311774771604,23.631679400151327,13.0,3,3.0,2017,0.075778755,1,1,6,1437,3,1007.7811764705882,0,2,1,170998.9105269124,114,170998.9105269124,127646.56495323495,50.2311774771604,1,1,1
3433,6,1.0,41.41594392855211,23.420321564782107,7.0,5,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,105055.1703987774,511,105055.1703987774,94232.67051796374,41.41594392855211,1,2,2
7175,999,3.0,77.9007485244746,50.077867391208365,10.0,9,10.0,1980,0.130617806,1,1,39,10418,9,900.0,1,9,1,389809.895616432,15,129936.631872144,129339.26816358854,25.966916174824863,2,2,2
2976,27,1.0,39.28749285194115,21.7339417214324,8.0,9,12.0,2006,0.041116354,1,1,53,14892,4,811.3621621621621,1,4,1,185002.9607077165,851,185002.9607077165,94738.78010510074,39.28749285194115,2,2,2
7750,999,3.0,59.30947397270295,42.12983917067739,7.0,3,9.0,1975,0.08761909,1,1,8,1497,5,811.3621621621621,1,0,1,250434.0458276204,15,83478.01527587346,129339.26816358854,19.76982465756765,1,1,2
15400,999,1.0,31.356223232942188,15.958236719195485,5.0,2,9.0,1973,0.309479124,1,1,35,7715,4,990.0,0,6,1,165112.87010603384,15,165112.87010603384,129339.26816358854,31.356223232942188,1,1,2
13979,34,3.0,89.12596459420692,88.93449400532462,12.0,8,17.0,1999,0.069753361,1,1,53,13670,4,811.3621621621621,1,11,1,398098.5468633629,111,132699.51562112095,129738.6515885499,29.70865486473564,2,2,2
11311,61,3.0,77.36714707903236,44.48142385093875,10.0,6,16.0,1977,0.300322518,1,1,52,10311,6,811.3621621621621,1,9,1,341335.7053786348,118,113778.56845954493,119679.37826318154,25.78904902634412,2,2,2
10660,999,2.0,79.02525020642375,69.02525020642375,10.0,11,20.0,1977,0.150817539,1,1,16,3433,4,2643.0,4,5,1,428767.2643042946,15,214383.6321521473,129339.26816358854,39.512625103211874,2,3,3
16484,999,2.0,47.95808565842809,31.99711909474645,7.0,4,5.0,1953,0.130617806,1,1,39,10418,9,900.0,1,9,1,190558.75452908335,15,95279.37726454168,129339.26816358854,23.979042829214045,1,1,1
1153,999,2.0,100.75199855228544,102.02445368248404,1.0,12,21.0,2015,0.0,1,1,25,5027,4,46.0,1,1,1,560453.4148133649,15,280226.7074066824,129339.26816358854,50.37599927614272,2,3,3
12438,999,1.0,37.81037401269391,20.076607623603916,7.0,10,12.0,1964,0.2001468019999999,1,1,23,3975,8,770.0,2,0,1,223853.12227989984,15,223853.12227989984,129339.26816358854,37.81037401269391,2,3,2
1945,999,2.0,62.27612929808102,39.274673955946376,10.0,10,10.0,1958,0.341071945,1,1,27,5664,48,2300.0,3,11,1,363178.9334183295,15,181589.46670916476,129339.26816358854,31.13806464904051,2,3,2
3142,6,1.0,39.14532230041405,4.083905241036985,1.0,8,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,116981.44309922971,511,116981.44309922971,94232.67051796374,39.14532230041405,2,2,2
8666,999,2.0,44.13507661453556,29.711095436216528,5.0,2,5.0,1966,0.111627393,1,1,50,12238,8,1970.0,2,3,1,193420.4388260636,15,96710.2194130318,129339.26816358854,22.06753830726778,1,1,1
15915,999,2.0,57.13926418546019,33.26909796026435,9.0,8,16.0,1979,0.0150168919999999,1,1,17,3079,59,2890.0,0,8,1,353681.8403193716,15,176840.9201596858,129339.26816358854,28.569632092730096,2,2,2
6734,999,2.0,44.980454246484925,29.50973002802196,1.0,8,9.0,1975,0.127375905,1,1,43,8429,3,1363.3778767631775,3,9,1,192951.52562548837,15,96475.76281274419,129339.26816358854,22.490227123242462,2,2,2
8195,23,1.0,46.11974507328894,23.56542572511272,11.0,2,9.0,2011,0.075778755,1,1,6,1437,3,1007.7811764705882,0,2,1,145247.013604606,565,145247.013604606,76232.42437168532,46.11974507328894,1,1,2
4833,999,2.0,49.11940562542876,29.16806157268465,7.0,8,12.0,1976,0.050900058,1,1,43,10621,1,30.0,2,3,1,184778.9331839191,15,92389.46659195956,129339.26816358854,24.55970281271438,2,2,2
7838,999,3.0,86.05978897089304,3.4348509140417933,1.0,1,1.0,2015,0.041124634,1,1,46,9515,5,811.3621621621621,1,10,1,467773.38975941454,15,155924.46325313818,129339.26816358854,28.68659632363101,1,1,1
10185,27,2.0,60.01307659647284,63.61789938550064,1.0,8,19.0,1977,0.2114012139999999,1,1,9,1892,0,1007.7811764705882,0,1,1,137392.5697612705,851,68696.28488063526,94738.78010510074,30.00653829823642,2,2,3
7030,999,1.0,40.22708605262212,19.903795522257155,8.0,8,17.0,1986,0.0,1,1,30,5562,0,1007.7811764705882,0,5,0,178043.48700581692,15,178043.48700581692,129339.26816358854,40.22708605262212,2,2,2
7098,999,1.0,41.87657497246192,22.685412199064025,9.0,6,16.0,1980,0.037177818,1,1,52,11217,1,2300.0,1,7,1,183465.3599695901,15,183465.3599695901,129339.26816358854,41.87657497246192,2,2,2
7459,999,2.0,50.92721328760823,31.734659193248664,6.0,6,9.0,1978,0.100455735,1,1,43,7227,0,811.3621621621621,1,6,0,210227.063958415,15,105113.5319792075,129339.26816358854,25.463606643804116,2,2,2
2028,999,2.0,48.662367889672254,33.42260061361768,5.0,5,5.0,1964,0.319809354,1,1,25,4756,16,2857.0,5,8,1,161569.91587009438,15,80784.95793504719,129339.26816358854,24.331183944836127,1,2,1
6737,999,2.0,74.4829811074544,73.4829811074544,1.0,14,14.0,2017,0.019508796,1,1,37,7687,11,176.0,5,5,1,348780.3771623271,15,174390.18858116356,129339.26816358854,37.2414905537272,2,3,2
6960,52,2.0,61.06147763638469,60.06147763638469,1.0,4,17.0,1977,0.371148999,1,1,34,7065,1,750.0,2,5,1,163575.56101268946,143,81787.78050634473,97309.45887854553,30.530738818192344,1,1,2
4241,999,1.0,44.556478064609415,44.556478064609415,0.0,9,17.0,1977,0.127375905,1,1,43,8429,3,1363.3778767631775,3,9,1,209154.99769305307,15,209154.99769305307,129339.26816358854,44.556478064609415,2,2,2
3876,999,4.0,104.76902158523696,79.31665044874494,8.0,4,8.0,1960,0.2001468019999999,1,1,23,3975,8,770.0,2,0,1,600903.8285622502,15,150225.95714056256,129339.26816358854,26.19225539630924,1,1,2
2999,1,3.0,87.84414357626336,86.84414357626336,1.0,2,20.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,254248.65611747545,652,84749.55203915849,106080.89813984977,29.28138119208779,1,1,3
2696,27,2.0,55.29359620262454,27.051778509079437,8.0,3,5.0,1991,0.07542368,1,1,11,3097,0,1007.7811764705882,0,0,1,144381.98099913108,851,72190.99049956554,94738.78010510074,27.64679810131227,1,1,1
12542,1,1.0,44.20441793096206,1.7890858449510307,1.0,6,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,160181.04803127036,652,160181.04803127036,106080.89813984977,44.20441793096206,2,2,2
16591,999,2.0,48.22805450063131,28.932016379060176,6.0,5,9.0,1973,0.127811589,1,1,28,7287,5,320.0,1,3,1,88720.32491792992,15,44360.16245896496,129339.26816358854,24.114027250315655,1,2,2
13692,999,2.0,53.13597275471596,33.4173787401315,9.0,11,12.0,1974,0.0150168919999999,1,1,17,3079,59,2890.0,0,8,1,280746.25984769897,15,140373.12992384948,129339.26816358854,26.56798637735798,2,3,2
10064,23,1.0,42.523810424419736,41.523810424419736,1.0,2,17.0,1977,0.075778755,1,1,6,1437,3,1007.7811764705882,0,2,1,109315.26119825468,565,109315.26119825468,76232.42437168532,42.523810424419736,1,1,2
10143,1,3.0,83.65077252278202,82.65077252278202,1.0,17,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,271505.0675456365,652,90501.68918187883,106080.89813984977,27.88359084092734,2,3,2
12724,999,4.0,78.11088691333859,51.85334862038766,8.0,5,5.0,1958,0.341071945,1,1,27,5664,48,2300.0,3,11,1,316908.4579571249,15,79227.11448928123,129339.26816358854,19.527721728334647,1,2,1
16028,44,4.0,103.3571253543642,66.48175245311077,10.0,15,18.0,2000,0.036122292,1,1,24,4378,0,1036.0,1,1,1,437758.2823649086,104,109439.57059122715,125925.65600234266,25.83928133859105,2,3,3
7194,1,2.0,54.83116009034747,55.02862479961644,0.0,17,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,180819.7677020108,652,90409.8838510054,106080.89813984977,27.415580045173733,2,3,2
11756,11,1.0,32.10180429213698,20.44182401211993,6.0,4,9.0,1971,0.0001696759999999,1,1,36,5992,0,811.3621621621621,1,1,1,147489.5127878897,129,147489.5127878897,100098.98421580424,32.10180429213698,1,1,2
3116,999,2.0,42.36240216437098,24.450234544189108,6.0,13,17.0,1974,0.127375905,1,1,43,8429,3,1363.3778767631775,3,9,1,208793.45650635543,15,104396.72825317772,129339.26816358854,21.18120108218549,2,3,2
16150,34,3.0,83.59044601487489,4.030483464800673,1.0,1,1.0,2015,0.069753361,1,1,53,13670,4,811.3621621621621,1,11,1,315641.2056198834,111,105213.7352066278,129738.6515885499,27.863482004958296,1,1,1
4242,999,1.0,39.86170694676967,20.328203463805103,9.0,9,12.0,1973,0.333891544,1,1,30,6564,1,1007.7811764705882,0,0,1,160591.48271094396,15,160591.48271094396,129339.26816358854,39.86170694676967,2,2,2
10253,9,3.0,78.56566366572414,74.61615850283711,1.0,1,1.0,1977,0.161531741,1,1,25,5648,1,30.0,2,4,1,227573.48848082495,294,75857.82949360831,96749.26169070917,26.18855455524138,1,1,1
14768,52,2.0,65.4848893020894,64.4848893020894,1.0,15,17.0,1977,0.371148999,1,1,34,7065,1,750.0,2,5,1,179831.13662134274,143,89915.56831067137,97309.45887854553,32.7424446510447,2,3,2
14043,1,2.0,40.86004103830298,22.484823125639146,7.0,4,9.0,1969,0.036270089,1,1,6,1318,1,200.0,1,1,1,139370.94116349908,652,69685.47058174954,106080.89813984977,20.43002051915149,1,1,2
7503,999,2.0,61.874668978233935,60.874668978233935,1.0,15,16.0,2014,0.069753361,1,1,53,13670,4,811.3621621621621,1,11,1,273516.27241360204,15,136758.13620680102,129339.26816358854,30.937334489116967,2,3,2
14978,9,2.0,56.83581067032262,37.69416859600785,8.0,7,17.0,2007,0.161531741,1,1,25,5648,1,30.0,2,4,1,201808.23946555503,294,100904.11973277752,96749.26169070917,28.41790533516131,2,2,2
8832,1,3.0,83.26074270647305,79.4383249579399,1.0,15,21.0,2020,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,242243.0908385064,652,80747.6969461688,106080.89813984977,27.753580902157683,2,3,3
6956,999,1.0,40.5222992744156,39.5222992744156,1.0,4,10.0,1977,0.041116354,1,1,53,14892,4,811.3621621621621,1,4,1,130879.5276612748,15,130879.5276612748,129339.26816358854,40.5222992744156,1,1,2
7035,9,1.0,43.591764157150735,42.591764157150735,1.0,6,18.0,1977,0.161531741,1,1,25,5648,1,30.0,2,4,1,129277.64144509478,294,129277.64144509478,96749.26169070917,43.591764157150735,2,2,3
4150,999,1.0,38.21350640352911,20.00186128434404,8.0,8,16.0,1984,0.282797669,1,1,33,8667,2,1007.7811764705882,0,6,1,167742.7608782903,15,167742.7608782903,129339.26816358854,38.21350640352911,2,2,2
14662,23,1.0,148.17902587358438,147.17902587358438,1.0,1,2.0,1977,0.014072961,1,1,2,475,0,1007.7811764705882,0,0,1,160902.85464953826,565,160902.85464953826,76232.42437168532,148.17902587358438,1,1,1
10608,52,1.0,42.03685098204588,41.70081859120765,1.0,12,17.0,2016,0.371148999,1,1,34,7065,1,750.0,2,5,1,113791.95072975432,143,113791.95072975432,97309.45887854553,42.03685098204588,2,3,2
4104,45,2.0,51.767198242506815,31.581990128528435,8.0,9,12.0,1970,0.195781053,1,1,23,5212,6,1363.3778767631775,3,2,1,238730.47548946703,116,119365.23774473352,164907.84037313267,25.883599121253408,2,2,2
4721,27,1.0,39.63983934814351,38.63983934814351,1.0,6,19.0,2015,0.2114012139999999,1,1,9,1892,0,1007.7811764705882,0,1,1,112569.1847621871,851,112569.1847621871,94738.78010510074,39.63983934814351,2,2,3
4534,999,1.0,35.741365570777845,23.389242329477703,6.0,8,9.0,1978,0.100455735,1,1,43,7227,0,811.3621621621621,1,6,0,178148.49086107555,15,178148.49086107555,129339.26816358854,35.741365570777845,2,2,2
3968,52,2.0,54.93797179436879,32.00385635069459,9.0,3,17.0,1990,0.371148999,1,1,34,7065,1,750.0,2,5,1,191073.2711633487,143,95536.63558167435,97309.45887854553,27.468985897184396,1,1,2
15402,27,2.0,58.52109787617265,1.0498672759253094,1.0,4,17.0,2014,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,142393.08464134444,851,71196.54232067222,94738.78010510074,29.260548938086323,1,1,2
11941,46,3.0,58.35147006033073,45.237534774094215,5.0,4,9.0,1971,0.188783766,1,1,31,6137,4,1007.7811764705882,0,1,1,278441.83676898,119,92813.94558966001,117867.66705282767,19.450490020110244,1,1,2
3491,999,1.0,33.715741495465466,15.744630716131818,7.0,2,4.0,1953,0.035145267,1,1,42,9292,3,2620.0,0,3,1,169647.90157018398,15,169647.90157018398,129339.26816358854,33.715741495465466,1,1,1
14393,999,4.0,116.7289530611688,73.21725194888062,11.0,15,17.0,1990,0.0077202819999999,1,1,38,4788,2,1007.7811764705882,0,4,1,551921.207772904,15,137980.301943226,129339.26816358854,29.1822382652922,2,3,2
13541,46,2.0,47.692764946446594,28.211372419089493,6.0,4,9.0,1968,0.0,1,1,47,11319,0,1145.0,3,5,1,218372.2261337873,119,109186.11306689365,117867.66705282767,23.846382473223297,1,1,2
15410,999,3.0,73.89573747137098,53.78470751334677,7.0,6,9.0,1962,0.327018035,1,1,12,2270,23,2500.0,1,0,1,334046.7219559981,15,111348.90731866604,129339.26816358854,24.631912490456994,2,2,2
15399,999,1.0,37.51277228632426,22.646365756863148,10.0,8,12.0,1967,0.006076152,1,1,30,5285,0,645.0,6,6,1,188402.9174176365,15,188402.9174176365,129339.26816358854,37.51277228632426,2,2,2
15757,61,1.0,41.86489695503059,14.529923802766133,6.0,2,12.0,1982,0.300322518,1,1,52,10311,6,811.3621621621621,1,9,1,165369.27684996577,118,165369.27684996577,119679.37826318154,41.86489695503059,1,1,2
7144,1,2.0,67.27760680674035,66.27760680674035,1.0,10,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,212577.94154880644,652,106288.97077440322,106080.89813984977,33.638803403370176,2,3,2
9697,8,1.0,44.538858297412325,23.079559905868887,8.0,5,12.0,1981,0.219006007,1,1,28,6746,3,811.3621621621621,1,4,1,185960.15314013223,142,185960.15314013223,120139.85223371127,44.538858297412325,1,2,2
13362,999,1.0,40.5404345405822,19.23395145391568,8.0,10,17.0,1991,0.246031548,1,0,22,3151,4,2715.0,3,3,1,178495.87866025217,15,178495.87866025217,129339.26816358854,40.5404345405822,2,3,2
5497,58,1.0,37.68642566602421,4.977769015668022,1.0,2,17.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,72950.87087105995,179,72950.87087105995,105638.51674758486,37.68642566602421,1,1,2
9019,27,3.0,82.85753362707085,72.85753362707085,10.0,5,20.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,244604.2168920135,851,81534.7389640045,94738.78010510074,27.619177875690283,1,2,3
3636,61,2.0,56.559033397305335,33.34574443468817,8.0,6,12.0,1982,0.300322518,1,1,52,10311,6,811.3621621621621,1,9,1,275564.0984426162,118,137782.0492213081,119679.37826318154,28.279516698652667,2,2,2
7118,999,1.0,34.108763435613994,20.75192295248588,6.0,3,9.0,1974,0.219006007,1,1,28,6746,3,811.3621621621621,1,4,1,147057.29883614177,15,147057.29883614177,129339.26816358854,34.108763435613994,1,1,2
14543,999,4.0,96.73098524939492,53.58922254518109,17.0,4,5.0,1918,0.0006991189999999,1,1,14,3369,24,4129.0,0,3,1,376419.535841873,15,94104.88396046824,129339.26816358854,24.18274631234873,1,1,1
6812,27,1.0,41.72898546772821,41.72898546772821,0.0,11,17.0,1977,0.011654127,1,1,4,915,0,1007.7811764705882,0,0,1,112236.13164735348,851,112236.13164735348,94738.78010510074,41.72898546772821,2,3,2
16364,1,2.0,65.82218828518782,54.14865195871858,9.0,3,9.0,2019,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,199316.88348470756,652,99658.44174235378,106080.89813984977,32.91109414259391,1,1,2
14397,30,2.0,92.33892463058496,40.219734259037445,1.0,1,2.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,189183.0000827871,228,94591.50004139355,93960.73385441,46.16946231529248,1,1,1
10404,6,1.0,43.61343183013236,3.668460197699559,1.0,3,17.0,2016,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,128710.47229302685,511,128710.47229302685,94232.67051796374,43.61343183013236,1,1,2
275,1,1.0,53.47263141299295,52.47263141299295,1.0,16,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,174339.6910135817,652,174339.6910135817,106080.89813984977,53.47263141299295,2,3,2
